TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
747,177,108.96,2023-10-10 18:12:07,1,25,234,449,69,0,26,3,247,1,7597.66,2024-11-04 08:06:40
748,244,70.03,2023-12-18 18:34:33,1,26,4,275,72,1,63,2,49,1,7330.31,2024-11-04 08:07:55
749,448,124.84,2023-09-22 17:44:42,1,21,615,231,50,2,52,2,79,1,6711.78,2024-11-04 08:11:28
750,74,324.04,2023-07-05 16:49:05,1,41,617,11,42,0,54,2,30,1,2248.06,2024-11-04 08:08:07
751,380,39.69,2023-04-24 17:16:27,1,2,519,355,88,2,70,2,163,1,3524.68,2024-11-04 08:07:44
752,438,157.7,2023-12-01 17:29:15,0,29,74,325,18,1,58,1,46,1,8332.58,2024-11-04 08:11:00
753,302,81.27,2023-11-07 16:36:34,0,39,222,305,50,2,22,3,68,1,1814.48,2024-11-04 08:10:47
754,391,193.82,2023-04-20 17:52:46,1,18,511,169,41,1,37,1,176,1,3886.77,2024-11-04 08:12:09
755,76,16.73,2023-11-30 17:48:36,1,29,635,315,21,2,79,2,165,1,7591.13,2024-11-04 08:08:04
756,342,474.05,2023-08-10 18:30:37,1,38,618,367,30,0,57,2,214,1,1484.31,2024-11-04 08:10:46
757,6,637.75,2023-07-24 16:07:05,1,9,540,241,27,1,79,2,152,1,4202.92,2024-11-04 08:08:51
758,8,153.59,2023-05-04 17:43:59,0,32,261,313,0,1,66,2,174,1,4813.12,2024-11-04 08:09:43
759,63,186.6,2023-10-25 16:03:16,1,40,533,239,85,1,18,3,139,1,9716.68,2024-11-04 08:10:37
760,356,644.08,2023-05-08 17:29:00,1,1,361,471,17,2,24,3,55,1,1980.62,2024-11-04 08:07:18
761,438,226.66,2023-12-27 18:55:13,1,2,619,173,0,1,41,0,168,1,10216.25,2024-11-04 08:07:45
762,104,305.0,2023-10-12 17:20:30,1,31,585,293,2,0,22,3,222,1,944.83,2024-11-04 08:06:50
763,236,233.1,2023-01-16 17:28:48,0,26,454,409,10,1,42,0,37,1,7469.2,2024-11-04 08:11:39
764,90,793.13,2023-05-10 16:38:07,1,22,498,219,34,2,68,0,76,1,13389.16,2024-11-04 08:09:45
765,170,224.19,2023-09-21 16:42:38,1,15,258,438,16,0,52,0,93,1,8475.47,2024-11-04 08:07:34
766,357,214.83,2023-03-20 18:12:30,0,40,222,315,8,0,23,3,63,1,991.69,2024-11-04 08:11:45
767,182,163.46,2023-09-08 17:09:54,0,3,148,412,36,1,63,2,111,1,6953.8,2024-11-04 08:11:32
768,364,194.99,2023-12-01 17:01:30,1,17,425,219,96,1,34,1,91,1,1370.03,2024-11-04 08:07:50
769,406,227.5,2023-03-13 16:59:33,1,34,221,92,54,2,34,0,277,1,11505.35,2024-11-04 08:11:35
770,66,259.9,2023-06-22 16:08:43,1,28,531,110,82,2,26,3,100,1,914.28,2024-11-04 08:07:29
771,316,59.51,2023-04-04 16:12:25,0,9,255,554,85,2,36,0,55,1,9955.88,2024-11-04 08:12:18
772,297,50.63,2023-05-24 16:21:09,1,8,302,563,44,2,64,2,143,1,4732.81,2024-11-04 08:12:22
773,293,112.94,2023-11-24 17:35:47,0,35,257,118,90,2,73,2,31,1,3807.84,2024-11-04 08:07:19
774,322,11.81,2023-02-27 16:07:38,1,31,285,582,71,0,21,3,131,1,320.25,2024-11-04 08:07:53
775,52,329.14,2023-11-14 16:37:42,1,34,153,479,17,1,55,0,14,1,12033.92,2024-11-04 08:09:00
776,397,154.24,2023-11-06 16:19:31,1,23,127,355,48,0,61,2,82,1,6109.55,2024-11-04 08:08:33
777,391,233.44,2023-01-20 16:23:48,1,6,321,407,36,2,20,3,297,1,1691.88,2024-11-04 08:07:54
778,377,141.8,2023-11-15 18:56:02,1,6,45,240,87,0,18,3,116,1,1697.67,2024-11-04 08:08:34
779,444,209.03,2023-10-09 18:20:39,1,11,356,223,11,1,55,1,126,1,8359.5,2024-11-04 08:10:58
780,154,261.14,2023-05-15 18:44:04,1,35,212,244,39,0,42,1,162,1,6100.08,2024-11-04 08:08:53
781,412,101.81,2023-06-29 17:51:45,1,13,204,175,86,0,45,0,105,1,13872.03,2024-11-04 08:11:23
782,258,98.71,2023-09-18 17:41:29,1,13,267,527,69,0,32,0,117,1,10095.23,2024-11-04 08:07:42
783,8,87.38,2023-03-03 18:23:29,1,1,343,383,53,1,21,3,252,1,1504.99,2024-11-04 08:09:45
784,430,83.39,2023-09-18 16:00:54,1,29,68,96,41,1,32,0,158,1,13182.11,2024-11-04 08:12:20
785,393,267.55,2023-06-13 16:06:05,1,5,136,213,83,2,46,1,40,1,4330.04,2024-11-04 08:12:03
786,179,870.05,2023-08-31 16:42:18,1,12,96,536,76,0,29,0,39,1,905.25,2024-11-04 08:11:02
787,476,154.32,2024-01-01 16:53:32,0,40,54,531,14,0,38,1,269,1,6972.5,2024-11-04 08:11:43
788,469,164.51,2023-06-05 18:09:44,1,21,103,258,55,1,78,2,110,1,3553.69,2024-11-04 08:07:10
789,248,758.12,2023-07-03 18:46:29,1,37,396,229,27,0,69,2,90,1,6164.65,2024-11-04 08:11:14
790,370,103.76,2023-03-29 16:20:33,1,18,642,528,84,2,28,1,188,1,9626.14,2024-11-04 08:11:31
791,56,583.92,2023-08-01 16:11:52,1,18,412,391,23,2,55,1,139,1,6364.14,2024-11-04 08:06:32
792,299,204.06,2023-01-02 16:07:17,1,42,660,145,68,2,77,2,159,1,4351.83,2024-11-04 08:07:22
793,33,53.51,2023-10-26 16:54:32,1,27,646,100,29,2,56,2,165,1,5773.5,2024-11-04 08:11:18
794,356,52.95,2023-08-07 18:02:59,0,5,627,139,60,2,68,2,14,1,6335.58,2024-11-04 08:07:52
795,92,120.17,2023-08-08 17:07:42,1,32,51,439,22,0,49,0,105,1,5403.79,2024-11-04 08:11:50
796,222,220.8,2023-09-06 18:43:52,1,16,512,6,20,2,31,1,28,1,8135.31,2024-11-04 08:10:00
797,468,119.01,2023-03-13 17:26:41,1,30,401,110,68,0,45,0,87,1,9798.26,2024-11-04 08:09:17
798,442,183.32,2023-05-10 16:27:51,1,33,433,186,40,0,21,3,74,1,137.42,2024-11-04 08:09:31
799,433,858.88,2023-08-22 16:31:34,1,17,372,129,84,2,60,1,227,1,7015.46,2024-11-04 08:12:11
800,131,11.46,2023-02-13 16:53:17,0,37,303,82,91,2,41,1,128,1,2356.71,2024-11-04 08:09:16
801,474,61.37,2023-02-06 16:54:19,1,8,73,469,0,1,75,2,164,1,4294.44,2024-11-04 08:10:55
802,260,103.08,2023-02-27 16:48:02,0,25,293,503,95,1,49,1,150,1,9251.38,2024-11-04 08:06:42
803,173,1.21,2023-08-21 17:19:06,1,1,354,581,38,1,55,2,196,1,7542.74,2024-11-04 08:11:34
804,273,425.18,2023-10-04 16:00:54,0,7,476,524,50,2,26,1,172,1,9880.71,2024-11-04 08:08:39
805,213,60.96,2023-10-23 16:35:48,1,7,88,239,64,0,52,2,238,1,6189.24,2024-11-04 08:09:58
806,425,64.21,2023-01-09 16:36:16,1,29,507,93,27,0,51,0,37,1,12540.18,2024-11-04 08:09:24
807,61,523.02,2023-05-19 18:32:45,1,17,664,74,9,2,53,2,83,1,4586.11,2024-11-04 08:06:38
808,88,50.26,2023-11-09 17:51:35,1,19,259,457,54,1,65,2,164,1,1519.38,2024-11-04 08:10:47
809,131,110.08,2023-11-20 17:15:13,1,11,539,320,58,1,19,3,95,1,1447.26,2024-11-04 08:08:19
810,351,54.47,2023-11-13 17:47:07,0,30,417,265,99,1,23,3,34,1,1131.42,2024-11-04 08:11:15
811,398,79.76,2023-04-03 16:25:35,1,18,108,359,42,2,68,0,115,1,10278.75,2024-11-04 08:08:14
812,384,16.79,2023-11-06 16:42:34,0,11,305,313,22,2,30,0,146,1,535.15,2024-11-04 08:11:01
813,159,68.62,2023-06-29 16:57:52,1,29,43,201,90,1,29,0,157,1,13891.47,2024-11-04 08:10:59
814,419,157.16,2023-03-13 17:34:30,1,27,657,89,67,1,20,3,280,1,1545.77,2024-11-04 08:07:27
815,357,643.38,2023-11-06 17:19:21,0,11,245,23,43,2,18,3,105,1,1046.74,2024-11-04 08:12:01
816,379,328.34,2023-10-12 16:17:47,0,36,239,22,13,2,42,1,31,1,2840.45,2024-11-04 08:09:00
817,43,72.68,2023-07-21 17:56:49,1,39,672,556,71,2,69,2,44,1,6216.77,2024-11-04 08:10:20
818,474,354.76,2023-05-17 16:30:05,1,11,133,463,64,1,51,0,279,1,10141.92,2024-11-04 08:07:39
819,363,793.88,2023-02-22 16:17:29,0,20,305,561,35,0,22,3,252,1,1404.06,2024-11-04 08:07:13
820,107,29.22,2023-02-27 18:33:48,1,11,635,351,55,0,27,1,69,1,7795.79,2024-11-04 08:10:28
821,259,653.97,2023-10-04 17:41:08,1,24,447,116,66,2,37,1,100,1,3886.65,2024-11-04 08:11:57
822,74,366.43,2023-01-30 16:38:59,0,32,68,421,79,2,21,3,92,1,1560.45,2024-11-04 08:09:38
823,447,233.74,2023-02-13 16:43:40,1,4,357,481,55,2,72,2,142,1,4749.54,2024-11-04 08:06:27
824,219,471.84,2023-09-29 17:31:24,1,33,159,103,79,0,18,3,138,1,1044.33,2024-11-04 08:08:45
825,176,213.4,2023-08-14 16:40:38,0,13,198,292,86,1,73,2,100,1,2012.24,2024-11-04 08:09:27
826,380,254.21,2023-05-22 16:48:08,1,31,467,103,29,0,48,1,46,1,2487.2,2024-11-04 08:10:50
827,168,577.73,2023-11-10 16:26:28,1,38,507,571,32,0,37,0,63,1,14977.99,2024-11-04 08:06:37
828,331,170.26,2023-09-25 16:58:25,1,6,428,481,52,0,27,3,265,1,1969.48,2024-11-04 08:07:32
829,396,330.61,2023-07-06 16:04:39,0,26,623,245,98,1,64,2,113,1,2525.25,2024-11-04 08:10:34
830,134,132.33,2023-11-10 16:32:24,0,31,420,558,3,0,35,1,47,1,7457.94,2024-11-04 08:08:40
831,275,672.74,2023-08-10 16:39:33,0,7,32,207,67,1,46,1,118,1,5386.52,2024-11-04 08:11:42
832,346,74.04,2023-02-23 18:23:29,1,22,101,250,93,2,18,3,66,1,1690.23,2024-11-04 08:11:29
833,488,197.18,2023-05-09 16:47:42,1,40,41,257,10,2,28,1,135,1,3114.92,2024-11-04 08:10:02
834,59,21.15,2023-11-20 16:06:10,1,8,465,168,57,1,70,2,180,1,3466.74,2024-11-04 08:09:46
835,127,218.37,2023-06-05 16:27:31,1,15,626,132,74,0,62,0,105,1,9942.24,2024-11-04 08:10:54
836,226,697.82,2023-11-27 16:10:37,1,27,361,182,91,2,44,1,153,1,6824.0,2024-11-04 08:07:11
837,348,148.0,2023-01-23 16:48:16,1,40,510,409,64,1,20,3,35,1,1488.65,2024-11-04 08:06:39
838,473,22.26,2023-01-30 18:50:00,1,35,27,333,56,1,19,3,56,1,5583.88,2024-11-04 08:08:53
839,324,0.86,2023-02-13 17:49:27,1,7,81,68,49,0,25,3,139,1,1357.22,2024-11-04 08:12:22
840,158,757.1,2023-01-23 17:22:25,1,1,642,110,70,1,65,0,203,1,10553.23,2024-11-04 08:11:06
841,48,38.81,2023-04-28 18:52:30,0,41,276,70,0,2,25,3,145,1,1619.6,2024-11-04 08:12:12
842,249,32.46,2023-03-10 18:59:46,1,5,516,160,91,2,31,0,10,1,8656.18,2024-11-04 08:09:33
843,315,20.64,2023-04-20 16:01:05,1,5,62,287,78,1,22,3,59,1,949.38,2024-11-04 08:09:17
844,440,662.11,2023-02-02 16:52:26,1,1,399,125,99,1,23,3,219,1,1996.38,2024-11-04 08:07:34
845,287,288.77,2023-11-13 16:42:16,1,20,405,579,24,0,55,1,110,1,8836.51,2024-11-04 08:09:44
846,109,35.05,2023-09-27 18:52:36,1,4,567,52,46,1,30,0,105,1,14330.47,2024-11-04 08:07:17
847,155,214.73,2023-11-10 18:28:09,0,20,102,470,60,0,46,0,26,1,5368.42,2024-11-04 08:07:39
848,423,25.38,2023-10-23 16:03:09,1,21,216,304,23,1,57,1,66,1,8616.05,2024-11-04 08:11:41
849,179,617.66,2023-01-30 16:34:16,1,22,114,10,35,0,41,1,40,1,5906.58,2024-11-04 08:10:17
850,164,446.39,2023-12-12 17:41:53,1,15,100,157,18,0,63,2,77,1,7863.6,2024-11-04 08:07:42
851,4,377.92,2023-02-22 17:29:36,1,33,347,230,28,1,33,1,204,1,2254.71,2024-11-04 08:06:53
852,453,11.04,2023-02-13 18:17:28,1,31,613,204,35,2,30,1,43,1,6983.04,2024-11-04 08:10:40
853,426,275.46,2023-07-24 17:09:05,1,13,26,389,31,0,36,0,67,1,9697.75,2024-11-04 08:12:13
854,312,179.76,2023-07-12 16:11:30,1,30,37,272,38,2,78,2,81,1,5909.52,2024-11-04 08:09:23
855,371,32.34,2023-06-21 16:52:25,1,18,597,225,79,1,44,0,45,1,7847.62,2024-11-04 08:09:28
856,128,273.92,2023-07-04 17:50:02,1,32,621,58,52,1,79,2,109,1,4543.56,2024-11-04 08:11:48
857,231,375.45,2023-12-05 17:57:39,1,13,299,450,14,1,19,3,32,1,1307.23,2024-11-04 08:08:31
858,238,388.98,2023-08-21 17:10:10,1,14,528,526,4,0,23,3,155,1,1819.91,2024-11-04 08:08:32
859,16,492.84,2023-03-01 17:43:22,1,16,494,541,80,0,25,3,38,1,577.67,2024-11-04 08:09:23
860,290,148.85,2023-11-29 16:46:49,1,23,424,157,20,0,57,0,25,1,7802.36,2024-11-04 08:08:44
861,389,391.66,2023-07-10 17:29:39,1,14,262,61,61,1,50,1,103,1,2406.31,2024-11-04 08:06:44
862,222,185.99,2023-04-24 16:49:48,0,14,649,412,25,1,41,1,53,1,402.45,2024-11-04 08:09:44
863,349,322.48,2023-03-13 16:10:41,1,17,624,328,65,0,27,3,57,1,1238.43,2024-11-04 08:11:25
864,214,20.27,2023-12-04 16:27:40,1,24,624,553,64,1,18,3,22,1,796.35,2024-11-04 08:09:38
865,471,199.02,2023-05-29 16:31:37,1,15,346,136,4,0,61,2,269,1,4658.89,2024-11-04 08:07:21
866,156,104.23,2023-10-17 16:41:39,0,21,596,29,80,2,63,2,108,1,5009.29,2024-11-04 08:09:45
867,122,55.86,2023-01-23 17:18:16,1,39,206,300,6,2,39,1,68,1,5346.46,2024-11-04 08:06:59
868,242,10.77,2023-03-08 16:58:31,1,16,246,408,95,0,31,0,178,1,10704.95,2024-11-04 08:10:45
869,292,95.55,2023-04-10 16:25:15,1,21,572,427,59,1,33,1,51,1,2434.74,2024-11-04 08:10:13
870,112,477.07,2023-11-27 16:30:37,1,8,483,535,95,2,27,1,278,1,6568.07,2024-11-04 08:07:34
871,167,9.1,2023-03-02 16:09:39,0,37,155,461,46,2,52,2,63,1,2791.45,2024-11-04 08:09:56
872,182,21.41,2023-12-04 16:27:03,1,21,90,280,61,2,57,0,99,1,658.91,2024-11-04 08:08:40
873,480,278.28,2023-10-02 16:20:52,1,17,37,141,96,1,28,3,26,1,1346.88,2024-11-04 08:07:37
874,275,388.1,2023-08-21 18:06:59,0,20,628,13,18,2,73,2,40,1,3022.12,2024-11-04 08:07:32
875,16,215.39,2023-06-21 16:23:53,1,11,392,283,18,0,27,3,216,1,1582.55,2024-11-04 08:11:13
876,489,194.37,2023-04-26 17:55:11,1,25,149,174,23,0,66,0,161,1,14395.88,2024-11-04 08:09:28
877,299,37.7,2023-06-29 16:04:17,1,24,331,201,37,0,20,3,109,1,1741.1,2024-11-04 08:12:08
878,469,19.59,2023-06-16 18:47:34,1,5,509,212,15,1,64,2,122,1,1061.69,2024-11-04 08:10:31
879,109,81.35,2023-01-23 17:39:08,1,15,236,316,27,2,41,1,103,1,7192.45,2024-11-04 08:07:04
880,311,314.54,2023-09-29 16:34:03,0,41,164,57,34,1,58,1,228,1,9923.45,2024-11-04 08:11:02
881,6,466.64,2023-09-04 16:57:31,1,19,314,87,81,0,58,0,11,1,10915.11,2024-11-04 08:09:20
882,31,397.01,2023-08-07 17:45:52,1,20,43,567,57,0,22,3,100,1,719.52,2024-11-04 08:06:31
883,447,472.48,2023-02-27 17:06:36,1,27,147,30,98,1,55,1,87,1,7128.82,2024-11-04 08:09:59
884,145,67.15,2023-11-20 17:17:05,1,16,636,268,0,2,59,0,14,1,9028.49,2024-11-04 08:10:53
885,395,102.67,2023-05-10 17:41:59,1,0,95,342,90,1,79,2,119,1,4656.94,2024-11-04 08:06:32
886,276,453.49,2023-01-02 16:06:29,1,39,453,420,87,1,66,0,147,1,6366.43,2024-11-04 08:08:56
887,80,267.17,2023-08-24 16:56:36,1,39,613,180,99,0,26,3,170,1,1382.62,2024-11-04 08:07:54
888,242,111.26,2023-08-18 17:07:18,1,4,100,106,95,0,66,0,43,1,14350.11,2024-11-04 08:07:47
889,273,121.17,2023-12-25 17:31:16,1,31,551,156,52,0,68,0,158,1,12990.77,2024-11-04 08:10:12
890,173,213.28,2023-12-25 18:29:05,1,23,33,158,87,1,51,2,94,1,4835.91,2024-11-04 08:11:27
891,157,187.88,2023-08-10 16:39:44,1,26,33,256,16,0,60,1,180,1,2154.58,2024-11-04 08:10:56
892,33,471.88,2023-10-30 18:44:22,0,38,305,91,53,2,34,0,141,1,14833.34,2024-11-04 08:07:00
893,457,83.79,2023-10-12 16:37:49,1,26,172,66,30,0,57,1,47,1,5061.3,2024-11-04 08:09:05
894,334,212.14,2023-08-14 17:28:37,1,2,260,431,46,1,72,2,105,1,7225.06,2024-11-04 08:08:46
895,234,99.16,2023-02-28 17:55:00,1,37,551,550,44,2,79,2,202,1,2607.58,2024-11-04 08:10:27
896,88,839.33,2023-05-02 16:03:23,0,21,557,221,70,1,60,0,86,1,11538.97,2024-11-04 08:09:21
897,481,4.24,2023-04-17 16:46:31,1,36,220,521,85,2,38,1,38,1,7822.73,2024-11-04 08:07:54
898,37,50.29,2023-09-18 16:13:38,0,33,479,215,27,2,58,0,64,1,7604.9,2024-11-04 08:07:16
899,469,135.85,2023-08-03 17:25:57,1,14,413,500,14,2,57,2,269,1,1480.39,2024-11-04 08:08:16
900,362,368.53,2023-04-03 16:09:09,1,33,451,388,98,1,68,0,34,1,13696.31,2024-11-04 08:06:56
901,334,17.95,2023-06-05 17:22:19,0,34,394,200,26,1,64,0,135,1,12344.9,2024-11-04 08:09:36
902,292,127.8,2023-03-02 16:05:52,0,41,360,397,25,1,31,1,47,1,8630.99,2024-11-04 08:07:02
903,339,16.73,2023-02-22 17:39:54,1,15,394,375,72,2,45,1,48,1,2202.62,2024-11-04 08:09:36
904,452,317.12,2023-12-11 16:03:50,1,13,6,471,17,1,44,0,80,1,14409.74,2024-11-04 08:08:08
905,60,476.63,2023-07-25 17:17:49,1,5,672,390,36,0,79,2,115,1,4894.25,2024-11-04 08:09:09
906,68,156.58,2023-09-18 16:03:10,1,32,78,442,82,1,24,3,160,1,8981.61,2024-11-04 08:09:39
907,180,55.12,2023-09-18 16:19:03,0,15,213,149,20,2,34,1,261,1,3791.99,2024-11-04 08:11:19
908,187,15.74,2023-01-09 16:05:02,1,10,63,101,50,1,27,3,38,1,690.16,2024-11-04 08:10:02
909,250,353.68,2023-11-06 16:32:58,1,19,590,135,29,2,70,2,145,1,6777.12,2024-11-04 08:08:35
910,306,297.15,2023-10-12 18:11:27,1,31,264,73,33,2,76,2,178,1,5449.37,2024-11-04 08:10:07
911,73,647.85,2023-12-04 16:31:42,1,29,552,584,33,1,36,0,121,1,13779.97,2024-11-04 08:09:34
912,12,75.04,2023-07-27 17:04:46,1,12,36,457,55,0,49,1,178,1,9648.6,2024-11-04 08:07:28
913,242,273.92,2023-05-08 17:54:56,1,41,579,13,85,2,28,3,35,1,1029.15,2024-11-04 08:09:46
914,324,215.8,2023-05-18 16:03:58,0,17,264,143,72,1,51,2,66,1,3656.62,2024-11-04 08:08:31
915,408,420.6,2023-04-17 16:10:19,1,21,122,255,85,1,26,3,55,1,1778.75,2024-11-04 08:09:30
916,10,688.36,2023-06-30 16:31:49,0,22,229,300,6,1,23,3,22,1,5191.13,2024-11-04 08:11:05
917,410,285.18,2023-03-08 16:39:14,0,34,495,34,83,1,55,0,150,1,14847.97,2024-11-04 08:09:38
918,171,213.55,2023-03-30 16:00:25,1,4,655,182,76,0,63,0,15,1,5238.37,2024-11-04 08:07:06
919,215,463.11,2023-09-26 16:50:05,0,19,205,449,77,1,51,0,159,1,10238.82,2024-11-04 08:07:18
920,318,150.03,2023-07-10 16:17:21,1,8,312,353,58,0,73,2,176,1,7491.42,2024-11-04 08:11:30
921,206,428.61,2023-10-09 16:00:26,1,14,264,479,48,1,51,2,131,1,2116.36,2024-11-04 08:07:48
922,332,309.56,2023-06-05 17:29:48,1,5,569,479,93,2,58,0,147,1,972.04,2024-11-04 08:09:17
923,81,377.08,2023-02-15 17:33:23,0,23,122,99,89,1,26,3,71,1,6430.86,2024-11-04 08:10:33
924,241,77.25,2023-12-22 17:49:57,1,41,140,434,58,1,68,0,157,1,14077.97,2024-11-04 08:07:50
925,191,146.92,2023-09-08 16:28:54,1,32,502,523,2,0,64,2,272,1,3990.6,2024-11-04 08:07:41
926,355,126.6,2023-05-26 16:00:45,1,35,609,360,30,1,22,3,146,1,961.65,2024-11-04 08:08:35
927,211,101.34,2023-03-03 17:49:53,1,4,481,134,67,0,24,3,46,1,703.26,2024-11-04 08:10:15
928,201,184.97,2023-06-26 16:46:41,1,10,176,115,11,1,58,0,268,1,1156.67,2024-11-04 08:11:06
929,388,451.15,2023-02-27 16:47:50,1,7,239,304,93,0,46,1,175,1,1356.47,2024-11-04 08:10:45
930,1,516.47,2023-12-21 17:00:50,0,5,403,476,25,0,25,3,94,1,1305.06,2024-11-04 08:09:51
931,332,880.04,2023-10-30 18:58:42,1,34,56,503,92,0,25,3,29,1,261.97,2024-11-04 08:07:37
932,181,353.69,2023-08-22 16:49:26,1,38,456,448,67,2,59,1,163,1,9500.79,2024-11-04 08:08:51
933,253,66.69,2023-11-01 16:03:17,0,35,599,460,42,1,25,3,140,1,1210.33,2024-11-04 08:07:16
934,162,95.75,2023-07-12 16:54:53,1,20,39,265,63,1,31,1,169,1,337.62,2024-11-04 08:07:32
935,30,43.91,2023-08-17 18:31:23,1,0,495,143,72,2,27,3,86,1,1806.68,2024-11-04 08:12:22
936,90,98.03,2023-12-18 18:41:26,1,12,672,447,94,1,54,1,165,1,6323.45,2024-11-04 08:08:36
937,478,617.66,2023-02-16 17:05:58,1,4,246,397,56,0,42,1,128,1,7155.95,2024-11-04 08:08:03
938,65,888.57,2023-06-13 16:24:43,1,35,352,274,91,2,62,2,102,1,7896.14,2024-11-04 08:10:57
939,4,107.48,2023-12-04 18:01:53,1,29,215,432,79,1,22,3,129,1,591.23,2024-11-04 08:08:11
940,286,36.57,2023-08-07 16:49:34,1,29,592,361,50,0,62,2,69,1,2583.07,2024-11-04 08:07:02
941,279,575.62,2023-06-12 18:30:51,1,28,657,56,80,2,43,0,129,1,234.41,2024-11-04 08:11:33
942,23,84.89,2023-05-22 17:27:11,1,38,593,303,17,0,37,1,70,1,4735.61,2024-11-04 08:12:16
943,305,832.3,2023-07-12 16:55:44,0,2,151,516,60,1,69,2,86,1,6617.52,2024-11-04 08:06:47
944,457,7.76,2023-03-27 17:16:08,0,19,360,213,90,2,52,2,84,1,7393.11,2024-11-04 08:12:15
945,313,109.3,2023-08-02 16:52:15,1,13,5,571,19,1,56,0,27,1,13510.11,2024-11-04 08:06:29
946,468,230.08,2023-05-01 16:23:40,1,2,44,577,5,2,79,2,124,1,4466.1,2024-11-04 08:11:47
947,189,361.92,2023-02-20 16:08:48,1,11,622,375,17,0,54,2,111,1,7474.31,2024-11-04 08:10:23
948,401,122.45,2023-01-16 16:50:13,1,27,485,64,64,1,46,0,98,1,7255.49,2024-11-04 08:07:54
949,271,642.53,2023-08-14 16:36:43,1,23,197,451,47,0,65,0,128,1,11417.91,2024-11-04 08:12:10
950,414,62.86,2023-05-08 16:24:00,1,15,262,300,89,1,25,3,31,1,1040.43,2024-11-04 08:10:33
951,224,175.21,2023-12-21 18:44:40,0,23,58,582,48,0,69,0,69,1,6039.04,2024-11-04 08:08:37
952,21,168.0,2023-08-24 16:01:40,0,40,644,513,52,1,32,1,11,1,3498.58,2024-11-04 08:12:20
953,50,11.46,2023-10-09 16:50:41,1,6,226,348,55,2,67,2,73,1,6628.75,2024-11-04 08:07:19
954,149,382.07,2023-06-05 17:48:07,0,29,306,327,90,1,62,0,147,1,10156.09,2024-11-04 08:08:17
955,342,65.32,2023-11-02 16:15:50,1,23,659,417,93,0,28,3,54,1,9165.02,2024-11-04 08:11:09
956,118,730.1,2023-07-25 18:04:46,0,6,436,263,52,1,77,2,93,1,6384.05,2024-11-04 08:06:48
957,480,85.31,2023-12-11 16:06:04,1,18,319,437,18,0,62,2,27,1,6095.65,2024-11-04 08:08:13
958,170,726.61,2023-11-03 16:31:22,1,31,139,330,80,0,18,3,277,1,1008.76,2024-11-04 08:10:14
959,87,130.4,2023-04-03 16:31:32,1,33,357,188,23,1,45,1,63,1,4381.24,2024-11-04 08:09:41
960,450,68.1,2023-01-02 16:00:06,1,25,229,578,88,0,20,3,47,1,1382.8,2024-11-04 08:10:15
961,24,65.26,2023-12-08 17:05:35,1,34,469,521,25,1,26,3,72,1,7380.63,2024-11-04 08:10:54
962,156,191.62,2023-07-28 17:19:48,1,17,638,192,15,1,63,0,51,1,1981.67,2024-11-04 08:07:04
963,39,212.88,2023-05-19 18:44:23,1,14,638,238,61,2,39,0,122,1,7036.72,2024-11-04 08:11:36
964,452,88.38,2023-01-17 16:10:33,1,41,98,260,25,0,30,1,138,1,3707.82,2024-11-04 08:08:14
965,243,48.77,2023-06-15 17:49:07,0,2,264,34,12,2,42,1,51,1,2040.16,2024-11-04 08:08:21
966,350,289.1,2023-07-11 16:08:55,1,3,578,20,63,0,27,3,206,1,267.53,2024-11-04 08:09:54
967,63,390.09,2023-10-09 16:52:40,1,12,567,443,56,2,26,1,49,1,2617.23,2024-11-04 08:10:14
968,244,48.29,2023-09-25 17:58:54,1,36,285,358,59,2,37,1,242,1,8883.4,2024-11-04 08:07:56
969,490,333.83,2023-07-31 17:46:50,1,14,62,71,96,0,63,2,135,1,1660.66,2024-11-04 08:11:07
970,436,100.27,2023-07-10 17:25:41,1,24,288,122,44,2,79,2,51,1,4309.9,2024-11-04 08:10:38
971,243,44.54,2023-10-16 16:23:58,1,35,45,542,47,0,31,1,164,1,362.4,2024-11-04 08:07:59
972,339,82.17,2023-12-18 18:25:05,1,13,644,85,95,1,28,3,21,1,1913.06,2024-11-04 08:09:37
973,327,447.42,2023-12-18 16:32:56,1,5,270,336,55,2,32,1,65,1,6133.22,2024-11-04 08:08:15
974,442,590.26,2023-06-19 16:20:40,0,2,499,206,88,1,25,3,48,1,1068.28,2024-11-04 08:08:42
975,100,192.73,2023-10-16 16:51:25,1,25,374,236,26,1,71,2,157,1,2037.75,2024-11-04 08:11:39
976,197,146.01,2023-04-25 16:28:35,1,37,261,514,16,2,26,3,269,1,221.79,2024-11-04 08:09:53
977,84,11.57,2023-12-20 16:17:16,0,27,530,55,36,1,56,2,64,1,2061.61,2024-11-04 08:10:56
978,137,102.34,2023-05-18 16:19:38,1,35,360,58,75,2,51,0,78,1,9326.28,2024-11-04 08:09:36
979,152,7.82,2023-01-09 17:56:30,1,4,62,422,89,0,36,1,273,1,2240.49,2024-11-04 08:09:35
980,397,79.43,2023-07-24 17:30:24,1,9,376,120,8,0,74,2,72,1,6579.37,2024-11-04 08:07:37
981,325,386.97,2023-01-31 16:51:55,1,33,311,23,97,1,58,2,137,1,1876.35,2024-11-04 08:06:24
